100285040.000000,10285646.000000,284030.062500,288816.500000,212986.125000,217701.218750,218885.218750,227530.546875,209848.265625,220982.812500,225183.125000,225921.281250,198464.375000,240558.187500,248088.015625,224260.218750,248683.468750,254217.109375,203561.109375,256377.296875,257521.125000,258528.921875,261284.203125,171298.578125,210934.703125,219945.625000,254681.312500,260233.375000,265129.156250,266632.406250,268577.843750,269383.468750,269464.781250,100271808.000000,272620.468750,272993.843750,275272.906250,276351.812500,278092.218750,279600.843750,279895.281250,282027.968750,282728.843750,283699.375000,271797.468750,287616.687500,290231.312500,100290432.000000,10268482.000000,291571.750000,100292408.000000,293997.750000,294531.093750,296068.875000,296403.375000,297097.718750,297603.062500,298167.093750,299422.781250,301030.406250,302031.968750,302224.437500,302534.656250,304222.218750,304994.187500,301953.093750,305309.750000,305514.843750,306443.468750,307876.343750,308667.343750,309167.156250,309812.468750,311505.656250,10311525.000000,311774.562500,298525.093750,296786.937500,10312094.000000,312130.187500,314111.625000,314327.093750,314528.062500,314593.187500,10315309.000000,10315335.000000,100315544.000000,10315956.000000,100316688.000000,317022.812500,317298.343750,317300.437500,317421.531250,317568.156250,317653.437500,318158.656250,100319136.000000,319410.750000,319680.500000,272398.375000,302536.406250,311118.031250,319862.781250,320209.406250,320606.218750,321531.375000,322309.593750,322907.218750,100323056.000000,323773.312500,324123.250000,324169.156250,324740.656250,325303.812500,325232.187500,100325408.000000,325951.187500,326462.562500,326949.781250,327277.562500,328117.750000,328179.156250,328278.062500,328354.968750,328896.875000,329140.531250,329619.250000,330595.937500,330866.625000,10330868.000000,331689.000000,331729.250000,332465.156250,332537.125000,100333520.000000,100333600.000000,333857.500000,335023.593750,335136.468750,335322.125000,335671.437500,336750.437500,336924.000000,333052.093750,336991.531250,338023.687500,338488.437500,339451.906250,339690.125000,339866.406250,340237.375000,340704.718750,340789.156250,341377.781250,100342080.000000,342200.500000,342898.625000,10342958.000000,343489.750000,10343772.000000,10344074.000000,344186.875000,10344515.000000,345029.156250,345260.250000,345968.125000,346320.593750,346887.062500,347750.593750,347958.781250,348012.031250,348282.406250,348497.093750,348764.375000,349374.437500,308002.062500,349967.406250,350026.281250,350875.593750,351016.656250,351066.843750,10351285.000000,351314.531250,10351446.000000,351515.437500,351744.250000,10351983.000000,352148.250000,352219.593750,352990.937500,353251.062500,10353876.000000,354020.750000,354463.531250,354504.343750,354774.937500,320341.312500,354779.437500,354871.656250,334264.281250,
400177.312500,373497.562500,372472.625000,387272.812500,339915.125000,324286.375000,366117.437500,377646.281250,378404.906250,393873.156250,395872.625000,396361.875000,399947.968750,415752.718750,416139.750000,418523.625000,418858.375000,412033.437500,349250.812500,413380.781250,419764.625000,421156.343750,402444.875000,421914.593750,412465.093750,426737.875000,428978.187500,329955.343750,431540.218750,432193.125000,432492.843750,100433160.000000,433825.906250,434341.625000,435044.812500,436612.968750,437036.750000,437093.062500,437113.656250,437733.062500,443823.812500,445833.625000,447528.437500,449139.187500,449288.593750,450043.187500,450492.218750,452892.093750,455292.000000,455402.187500,458015.093750,458420.531250,458629.781250,461648.781250,462644.437500,463432.000000,466011.843750,466474.500000,469425.875000,470057.968750,470124.843750,470480.687500,100471336.000000,471946.968750,472098.093750,100473904.000000,474048.562500,430595.593750,475977.625000,476202.250000,479354.468750,479729.343750,480187.250000,10480356.000000,480399.062500,481816.875000,482103.718750,482541.562500,482938.062500,484230.562500,10484682.000000,485459.625000,486068.750000,486968.625000,487043.843750,487508.437500,488586.750000,494413.937500,100495696.000000,495759.656250,498569.875000,499944.906250,500843.531250,421707.843750,500899.187500,503920.500000,506951.062500,507867.343750,507924.687500,507987.031250,507994.062500,10509348.000000,509572.562500,509778.750000,510706.468750,510825.281250,511657.781250,512621.875000,512785.625000,513419.875000,513613.000000,515145.000000,515450.468750,515575.718750,516365.625000,10517089.000000,518212.906250,518360.875000,519313.250000,519547.500000,520181.312500,520555.968750,521753.656250,522018.468750,523190.687500,523535.375000,523741.437500,523968.218750,524246.687500,525450.187500,525707.062500,526351.125000,527883.250000,527999.625000,528055.312500,529239.000000,529289.562500,10529576.000000,532485.000000,532657.375000,534124.562500,534543.687500,534701.312500,534963.375000,10535033.000000,536187.125000,100536936.000000,537376.750000,537624.062500,537648.250000,537956.062500,538645.500000,539091.625000,539490.687500,539528.375000,539812.812500,539844.375000,540208.437500,540313.375000,540572.125000,541897.500000,542357.062500,543288.812500,543387.437500,546021.500000,546564.812500,547098.562500,547535.375000,547560.812500,547709.875000,548282.937500,548369.750000,548735.000000,549109.875000,550511.125000,550777.375000,551424.562500,10553621.000000,553649.000000,554407.687500,555030.812500,555050.687500,555616.875000,556074.375000,557457.125000,557658.062500,558642.250000,558826.875000,559133.062500,559310.312500,563658.312500,564351.187500,564680.812500,565485.750000,565763.687500,10565868.000000,565898.375000,567205.250000,568073.625000,568192.000000,
49645.019531,50652.601562,48080.308594,36867.789062,23260.089844,26071.408203,29231.455078,21474.386719,38917.546875,39089.761719,40551.089844,41049.472656,49291.488281,50467.281250,51804.000000,53513.101562,53601.046875,56213.332031,59484.019531,60044.429688,60757.812500,61430.027344,61331.125000,61458.546875,61706.628906,61945.843750,63518.468750,63522.394531,64310.496094,64506.917969,65152.945312,65169.632812,65217.445312,65455.437500,65464.082031,66010.367188,67338.687500,67529.992188,67942.031250,68201.820312,68503.031250,70182.460938,70271.757812,70275.812500,70644.476562,70853.710938,71605.398438,72283.210938,72472.187500,72735.945312,72983.367188,73702.007812,73815.617188,74617.210938,74910.921875,77131.367188,77182.851562,78440.710938,78543.718750,78545.179688,78647.343750,78726.000000,78812.132812,79113.539062,79209.500000,80598.593750,81115.507812,82673.328125,82700.992188,82749.468750,82870.726562,83020.179688,83031.132812,83867.273438,83958.164062,84375.757812,84736.679688,84938.539062,85539.734375,85739.906250,86083.203125,86836.031250,87018.398438,88007.695312,88301.750000,88458.156250,89084.203125,90006.070312,91220.671875,91314.937500,91332.031250,91340.218750,91567.843750,91819.203125,91831.968750,92069.960938,92785.984375,92984.164062,94229.015625,94758.734375,95225.500000,95653.507812,95770.140625,96102.445312,96251.601562,96325.187500,96513.062500,96774.359375,97320.070312,98355.984375,98542.179688,98561.617188,99314.953125,99459.203125,100191.218750,100645.187500,100776.320312,100959.296875,100101304.000000,101320.359375,101374.679688,101468.476562,101515.132812,101602.000000,101637.914062,101801.617188,101827.679688,101919.539062,102319.437500,102342.851562,102884.570312,103625.718750,103684.914062,103757.640625,103858.351562,104030.531250,104636.937500,104725.492188,104834.671875,105021.445312,105190.453125,105422.312500,105456.156250,105525.156250,105682.101562,105820.468750,105876.734375,106235.773438,106458.929688,106689.664062,106795.039062,106962.148438,107140.085938,107580.375000,107730.179688,108150.156250,108766.921875,108831.398438,108903.914062,109353.242188,109796.656250,109834.242188,109929.468750,110349.070312,110829.296875,110998.562500,111006.757812,111078.195312,111176.937500,111327.242188,111671.460938,111689.304688,111741.757812,111836.125000,111864.515625,112283.312500,112613.117188,112765.335938,113227.187500,113599.984375,113605.593750,113999.414062,114055.218750,114176.078125,114885.046875,115180.156250,115316.937500,115742.640625,115805.328125,116636.953125,116783.804688,116815.523438,117003.984375,117157.734375,117183.617188,117331.023438,117336.218750,117667.554688,117955.187500,118112.460938,
277341.343750,237977.703125,394761.062500,398981.281250,377429.468750,384525.531250,382421.531250,391894.531250,379796.406250,362990.500000,353642.406250,368492.531250,366582.750000,366647.875000,367227.812500,328549.593750,354941.906250,373897.406250,372228.187500,377052.406250,382634.343750,383696.500000,374590.218750,378631.281250,385073.906250,361436.468750,386734.468750,390572.031250,391643.812500,392792.000000,384434.343750,393418.156250,393480.312500,394895.125000,384041.375000,393006.781250,395260.812500,395473.156250,396364.062500,396423.937500,397242.218750,397376.125000,371524.843750,381207.562500,398060.812500,398067.468750,398530.187500,398576.625000,100399232.000000,10398686.000000,395023.625000,399456.281250,400003.343750,378798.156250,401553.406250,401583.250000,401805.937500,402456.343750,402648.093750,402961.187500,398233.812500,403283.218750,403425.031250,404729.562500,404969.968750,405072.437500,405504.781250,405600.906250,399215.250000,406238.500000,406247.062500,409056.000000,409157.062500,409254.156250,374998.187500,410320.312500,410374.593750,410397.812500,410540.968750,411771.468750,412977.812500,100413144.000000,414101.750000,414285.156250,414824.218750,415166.281250,415294.125000,416316.093750,416507.906250,397894.281250,100416528.000000,416575.343750,416743.468750,417403.187500,417589.312500,417799.062500,418463.062500,418574.781250,418800.562500,418879.500000,355573.531250,418899.843750,418966.031250,419497.843750,419543.031250,376501.593750,419558.031250,419980.406250,421200.343750,421232.625000,421240.000000,422104.468750,422536.906250,423580.437500,424470.062500,424530.406250,425632.437500,100426016.000000,10388396.000000,360392.000000,426054.093750,426059.125000,426103.187500,426422.343750,426476.687500,426480.375000,426602.312500,426750.437500,427725.031250,427805.062500,428052.250000,428426.281250,428451.437500,402734.625000,428588.093750,10428607.000000,428979.593750,100429160.000000,429733.625000,429852.250000,430465.843750,430727.156250,430741.250000,430816.250000,430915.281250,431380.187500,432730.843750,432888.562500,432953.750000,433008.750000,433448.562500,433630.781250,433889.187500,433981.250000,434115.750000,434818.750000,434821.437500,10434857.000000,434979.281250,435371.625000,435552.968750,435667.093750,436385.687500,436428.250000,436572.156250,436969.937500,437012.218750,437218.906250,437635.687500,437706.187500,437708.343750,10437778.000000,437788.156250,437807.968750,438028.500000,438049.687500,438922.250000,439266.187500,439600.437500,440441.593750,440493.781250,440528.593750,440541.656250,440553.781250,440743.312500,441005.000000,441252.031250,441485.406250,441815.187500,442271.937500,442292.437500,442339.781250,442355.000000,442555.281250,10442652.000000,443097.125000,443780.156250,444035.375000,428454.562500,444563.000000,
122361.078125,88846.765625,127512.460938,140057.171875,146227.468750,161927.109375,164026.984375,170773.078125,181300.250000,181557.843750,183625.500000,184506.781250,186068.296875,190031.359375,192229.484375,192314.031250,161785.859375,194659.078125,200703.046875,201425.562500,202911.546875,205383.375000,206260.984375,206749.546875,211693.875000,202249.671875,212869.031250,214080.312500,217386.468750,217644.671875,217940.984375,220927.765625,221628.109375,222284.390625,222323.375000,232759.656250,232822.015625,235198.046875,237212.359375,100241224.000000,243383.937500,244384.406250,244603.640625,244867.125000,245182.390625,245282.718750,245624.578125,250910.390625,251787.015625,252079.187500,252642.484375,252870.328125,253382.765625,257219.578125,258329.421875,250233.031250,259912.625000,260499.578125,261677.843750,261801.593750,262724.312500,264057.000000,264279.750000,264927.656250,267683.593750,268148.843750,268906.406250,270460.562500,272116.468750,273275.375000,273804.843750,274101.000000,274623.656250,274901.031250,10276377.000000,280907.718750,281096.000000,284787.750000,285800.906250,286453.437500,286801.062500,287854.468750,288633.906250,288828.375000,290390.468750,290665.125000,291194.718750,293981.656250,295485.625000,297989.062500,298283.218750,297130.968750,298605.500000,299043.031250,302476.968750,302819.437500,304855.062500,304964.312500,306171.468750,306259.781250,307456.875000,307857.687500,308970.562500,309054.531250,312408.531250,314824.093750,315180.125000,315781.718750,316276.968750,317081.906250,318536.000000,319277.937500,10319602.000000,320611.468750,321150.593750,321450.125000,322365.125000,323520.906250,323563.875000,323707.500000,324378.062500,324539.093750,325037.093750,326172.375000,326359.187500,327784.406250,329723.437500,329781.031250,330303.218750,331979.937500,333270.031250,333533.375000,333918.625000,334541.812500,334860.656250,335083.687500,335422.562500,335572.468750,335727.250000,336039.375000,336130.968750,10336826.000000,337197.937500,337484.406250,337520.937500,339567.750000,339677.187500,339691.156250,340513.625000,340830.218750,10342218.000000,343122.218750,343806.687500,343807.281250,344415.843750,344610.781250,344773.750000,345702.250000,346824.500000,348284.687500,348811.812500,349231.031250,349381.312500,349443.593750,349559.781250,350391.281250,351695.500000,100351864.000000,352630.718750,352829.187500,353013.562500,355249.062500,356176.625000,356825.968750,363188.093750,364214.531250,364307.000000,364364.531250,364903.281250,365010.562500,365108.750000,366008.468750,366120.000000,100366192.000000,366214.937500,366734.906250,367783.031250,368709.468750,370385.625000,371900.312500,372067.062500,372636.218750,372708.531250,373871.406250,374878.718750,375104.281250,375250.593750,375623.218750,100376000.000000,376944.031250,
166443.671875,180254.406250,151718.656250,148898.406250,114263.578125,144012.109375,149511.468750,157477.468750,172008.718750,175808.640625,167413.593750,175921.609375,161796.703125,181297.171875,176815.687500,181312.156250,181889.562500,186793.812500,176602.484375,164278.656250,178504.171875,188770.515625,98782.539062,189911.734375,190000.109375,190547.046875,191714.906250,192129.203125,192681.187500,193151.250000,193174.953125,194299.593750,194633.671875,197480.265625,198510.531250,200287.625000,201015.203125,204552.937500,205023.265625,205498.437500,205499.593750,205827.906250,209175.750000,211644.375000,211748.078125,212112.234375,212515.531250,212855.250000,212997.906250,213873.359375,217253.015625,217599.484375,218448.312500,219672.578125,220441.234375,222917.765625,100223528.000000,223944.343750,224988.562500,225805.796875,225829.062500,226501.343750,226715.140625,227392.921875,227480.421875,227551.796875,227961.953125,228167.750000,228958.765625,229190.890625,229335.093750,231130.781250,231457.312500,233623.734375,234380.703125,234638.562500,234790.375000,236319.125000,237048.906250,237302.656250,237730.078125,238188.718750,238410.437500,239339.218750,239396.984375,240220.437500,240447.890625,240581.484375,241665.796875,241835.828125,242133.703125,242218.234375,242349.484375,228175.593750,242671.203125,242688.562500,242892.796875,243540.640625,243822.078125,245583.468750,245784.312500,245894.328125,246109.343750,246862.468750,248544.921875,249385.093750,249409.531250,250062.843750,250391.859375,250699.718750,251667.437500,252134.046875,253463.906250,254446.750000,255390.265625,256995.015625,257432.890625,257496.890625,257811.562500,257886.000000,258036.218750,258328.375000,258800.890625,258803.609375,259060.375000,259122.734375,259365.093750,259582.437500,260360.578125,260380.671875,260514.765625,260830.640625,260978.734375,263014.500000,265011.906250,265511.562500,265516.750000,265610.093750,266899.625000,266966.375000,267140.093750,267244.437500,268906.218750,269185.187500,270701.218750,271347.968750,271560.718750,271625.687500,271828.250000,272028.500000,272183.343750,272657.156250,273266.781250,273631.218750,273823.593750,275317.250000,275522.812500,275797.250000,276499.406250,276997.500000,277097.125000,277468.750000,277925.281250,278569.687500,279410.906250,279491.375000,266752.093750,279685.062500,280074.531250,100280456.000000,280608.437500,281292.625000,281347.750000,282110.937500,282542.218750,283372.281250,284114.906250,284188.687500,284294.906250,270238.000000,286203.687500,286636.062500,287497.312500,287762.562500,288001.312500,288008.000000,10288488.000000,288785.875000,289640.843750,289809.468750,289892.937500,290215.843750,290512.937500,290639.093750,290673.875000,290968.125000,290988.031250,291444.125000,291724.906250,291808.968750,
420469.562500,349605.843750,280030.187500,277073.125000,246872.625000,300363.625000,303924.375000,100317792.000000,325968.531250,328101.750000,332679.281250,336202.812500,339448.125000,340626.312500,340887.625000,343405.937500,10351606.000000,353558.062500,352778.968750,361360.625000,367541.343750,368639.281250,370141.375000,374240.812500,10375504.000000,376977.625000,378213.156250,10380806.000000,381913.750000,383884.031250,385048.562500,10390099.000000,391571.281250,391585.968750,393691.875000,398140.000000,399490.062500,384451.062500,407582.906250,416130.406250,417367.406250,422320.343750,425421.218750,427505.125000,430196.843750,431807.656250,432828.531250,433107.500000,434923.218750,436152.437500,367805.687500,437104.625000,437342.968750,438425.656250,439818.812500,440775.375000,414552.437500,449756.093750,450592.968750,453456.593750,454867.250000,455150.937500,456031.937500,459518.562500,461474.312500,462140.218750,462945.281250,463848.656250,471095.812500,10475364.000000,475488.156250,476920.531250,477563.187500,10478013.000000,480611.437500,480630.875000,482094.343750,482242.562500,482342.000000,483193.656250,483517.125000,10483806.000000,484835.593750,485383.531250,485711.500000,100485896.000000,486006.687500,487241.531250,487481.437500,488494.031250,490506.906250,481842.375000,491461.750000,491618.093750,492078.593750,100493248.000000,494013.437500,10494496.000000,495453.906250,495562.750000,495571.250000,495954.343750,499220.468750,100499816.000000,500463.656250,500605.250000,502524.156250,506832.125000,10507497.000000,508771.937500,509174.843750,510910.937500,511456.468750,512141.093750,513473.906250,515443.187500,518126.187500,518184.343750,518349.625000,519971.937500,520162.562500,10521479.000000,522777.406250,523101.812500,524109.531250,526357.000000,526414.500000,526821.937500,527582.687500,528166.062500,528418.687500,528765.625000,528847.562500,529357.812500,530072.250000,531232.062500,531940.250000,532421.812500,533240.937500,533800.437500,534092.812500,534392.312500,534414.312500,536019.687500,537218.687500,537678.250000,506096.437500,537889.187500,538032.312500,538987.125000,539212.062500,540688.812500,10544168.000000,544648.250000,545648.375000,545771.750000,546300.562500,550768.937500,551812.375000,553260.625000,553649.125000,554223.562500,554533.312500,554533.562500,555223.125000,555325.000000,556595.312500,556856.937500,558363.062500,558567.750000,559756.625000,560306.250000,561181.875000,563048.750000,565167.187500,565690.875000,566767.687500,567591.000000,568562.250000,10570118.000000,570229.250000,570248.062500,570943.000000,571098.125000,100571240.000000,10550858.000000,571769.375000,571806.000000,573458.000000,573533.312500,574395.625000,575109.250000,575479.687500,576056.437500,576077.750000,576087.062500,576500.812500,576987.312500,577629.187500,577789.750000,
223518.031250,399303.500000,411578.843750,344857.437500,285639.625000,269322.812500,287539.250000,239888.031250,206502.140625,239209.984375,244235.265625,244507.859375,239686.625000,246386.562500,247632.890625,250238.953125,253172.578125,255984.531250,258336.484375,237577.781250,248461.187500,258845.390625,240838.546875,263495.312500,241945.593750,264080.593750,265997.625000,266023.500000,268413.343750,270319.218750,270662.656250,270988.250000,271519.218750,273599.125000,274819.156250,276596.312500,267831.343750,277020.812500,278944.000000,279149.093750,279816.718750,281485.125000,281749.500000,281965.968750,283194.250000,283224.031250,280586.906250,283919.937500,284135.375000,284298.812500,287122.218750,287307.875000,288121.750000,288292.250000,267769.687500,288312.531250,288533.812500,288913.500000,289728.218750,290386.843750,282486.625000,290403.625000,290691.437500,290692.718750,290991.875000,291383.156250,292123.250000,292384.250000,292728.875000,292797.625000,293138.062500,293555.562500,293727.781250,294524.906250,294729.562500,294926.656250,295093.593750,296230.375000,297365.562500,297464.843750,298200.687500,298564.187500,300720.593750,300766.781250,300987.187500,301335.906250,301719.968750,302008.781250,302172.375000,302793.968750,302799.000000,303576.468750,304192.500000,304977.156250,305173.406250,305304.031250,305815.156250,306501.750000,306548.500000,309044.562500,100309056.000000,309221.125000,309720.125000,310153.875000,311828.375000,312186.968750,312905.968750,313764.937500,314624.218750,314650.093750,314931.656250,315228.562500,315645.375000,316391.937500,316722.281250,317697.906250,319422.718750,320471.093750,320828.968750,321041.343750,296846.750000,321326.375000,322149.312500,322494.250000,322881.750000,323666.500000,324386.281250,324480.593750,324603.406250,325163.437500,325310.781250,325462.593750,326363.406250,326410.593750,326419.406250,326888.250000,327055.375000,327229.375000,327653.125000,327720.281250,327805.937500,328096.875000,328142.468750,328358.812500,328530.656250,329879.812500,330086.656250,327294.468750,330160.937500,330630.187500,331459.062500,332135.000000,332280.625000,332605.218750,332846.437500,332957.437500,333780.125000,333925.750000,334453.562500,334587.125000,334901.500000,335494.218750,335746.750000,335937.656250,335973.875000,336552.656250,336979.562500,337181.093750,337231.250000,337312.750000,337346.968750,337457.093750,337466.531250,337991.312500,338268.468750,338379.781250,338393.406250,338461.281250,338491.406250,100338944.000000,339095.656250,339259.031250,339991.968750,340224.875000,340475.593750,340926.625000,341550.343750,341734.031250,342589.687500,343401.406250,343456.687500,343500.593750,343833.062500,343847.562500,343874.156250,344220.781250,344994.593750,345027.343750,345060.031250,345103.250000,345110.937500,345326.437500,
310237.406250,340075.593750,303106.968750,303185.593750,293301.250000,257633.250000,238257.093750,270675.500000,276414.031250,276981.562500,262880.343750,100294520.000000,296142.218750,299052.531250,299739.250000,301622.312500,305556.781250,306279.906250,267014.406250,310003.000000,298343.156250,293950.937500,255284.781250,302724.843750,285240.500000,311301.437500,292977.968750,196431.546875,243784.093750,312767.093750,313482.281250,263425.625000,314397.937500,319606.562500,319916.812500,320882.031250,320894.218750,322268.812500,323794.187500,326895.125000,327128.437500,328923.812500,330846.468750,100331408.000000,331688.281250,332803.906250,334581.468750,335357.000000,306134.531250,336201.062500,337843.875000,338277.687500,338660.187500,100338696.000000,338863.625000,341509.375000,342750.093750,343489.031250,345077.000000,345645.937500,346509.437500,349523.812500,10352082.000000,354107.312500,355345.906250,355368.656250,357720.906250,358804.437500,361441.750000,362807.187500,363240.468750,363381.187500,363526.562500,349051.843750,364337.500000,364575.687500,365980.562500,365987.406250,366027.218750,366062.343750,366734.500000,367603.750000,367788.843750,367967.750000,368314.500000,368649.000000,369077.375000,369177.218750,371185.281250,372158.843750,372882.281250,373167.812500,373410.437500,375193.875000,375296.625000,356485.312500,341018.531250,375887.812500,376299.125000,378003.656250,10378420.000000,378505.968750,378512.500000,378515.781250,365924.500000,378827.000000,379299.906250,381451.937500,382524.875000,382642.531250,383402.125000,382050.125000,385979.250000,386436.000000,386558.968750,386842.531250,386925.093750,387407.156250,388750.781250,389095.312500,389916.312500,347847.093750,389935.187500,390037.250000,390086.812500,390380.125000,391583.250000,392417.843750,392689.687500,392896.562500,393254.281250,394086.906250,394104.687500,394122.750000,394203.031250,10394372.000000,394396.312500,395803.687500,396316.250000,396685.625000,396992.906250,397452.375000,397943.875000,359984.156250,398329.218750,10398354.000000,399040.687500,399866.406250,399880.812500,396794.000000,100400768.000000,401467.906250,401820.375000,392779.968750,401827.750000,10402597.000000,403718.468750,404605.812500,405141.218750,405415.937500,405616.250000,405744.625000,405956.406250,100403704.000000,10391784.000000,406055.531250,406272.406250,100406472.000000,10348199.000000,406612.093750,407639.031250,407888.093750,407983.500000,408489.843750,408493.000000,408623.781250,408843.093750,409044.593750,410034.531250,411603.031250,414048.312500,414680.250000,414683.843750,415408.218750,415456.343750,415739.437500,415767.906250,416585.281250,416620.625000,417563.031250,417564.531250,418274.375000,418298.187500,418973.437500,419491.718750,419923.000000,420142.656250,420214.437500,420866.625000,421678.906250,
100315080.000000,100249856.000000,10192225.000000,10321090.000000,10346446.000000,10350447.000000,271551.093750,100245672.000000,279497.156250,10316769.000000,352835.906250,369370.062500,376437.187500,377514.468750,380649.218750,379018.656250,100382408.000000,10350760.000000,385961.312500,397698.843750,10397934.000000,399425.375000,401216.968750,338282.468750,381137.500000,374935.281250,10406131.000000,406433.312500,10409292.000000,10409930.000000,414348.656250,314397.937500,416567.718750,417016.375000,417976.437500,419219.812500,390382.937500,421289.406250,370659.750000,10424044.000000,10426737.000000,432525.406250,434035.625000,435018.343750,100437104.000000,10398218.000000,437912.531250,440137.000000,440990.093750,442740.437500,445810.750000,446388.125000,434742.593750,446867.468750,432942.375000,366526.875000,380719.406250,436272.937500,440012.187500,10447228.000000,10447663.000000,448043.250000,10448923.000000,449531.187500,451370.593750,451564.375000,100452512.000000,10448256.000000,100452944.000000,455224.687500,453144.687500,456041.062500,456451.843750,456664.218750,100457688.000000,100458288.000000,10458970.000000,10459191.000000,460129.125000,461410.062500,461687.406250,462004.437500,10463731.000000,464064.718750,464089.562500,100467552.000000,10468070.000000,470497.593750,470758.656250,471169.843750,472083.031250,473084.718750,100473720.000000,10448809.000000,474396.781250,10475846.000000,476435.562500,479054.125000,10479386.000000,480033.687500,480784.906250,481930.125000,483013.937500,484658.281250,485325.062500,10485612.000000,100487960.000000,488128.218750,10488469.000000,488486.343750,488665.687500,490091.625000,490850.500000,492471.187500,490677.031250,492506.000000,492513.187500,492620.500000,10496456.000000,498012.687500,498216.812500,498687.093750,495080.250000,10498869.000000,499368.500000,500125.593750,500513.781250,500548.906250,500713.562500,371459.375000,501174.531250,502775.812500,503566.218750,100503656.000000,504298.812500,504502.937500,505142.625000,10505587.000000,481158.000000,505834.281250,506337.593750,508173.000000,508800.875000,441010.843750,509179.593750,509193.218750,509629.093750,512854.531250,513268.750000,513789.343750,461284.812500,100513816.000000,100446944.000000,514099.718750,514460.562500,515865.906250,100516216.000000,516323.750000,10516391.000000,516608.812500,516761.093750,516840.031250,517985.593750,518074.687500,10519013.000000,519078.312500,519468.687500,519492.406250,10519974.000000,520094.062500,520717.812500,521128.343750,521182.468750,521288.000000,10521641.000000,522490.781250,10523227.000000,523299.750000,523404.093750,10523464.000000,524200.250000,513161.312500,524580.562500,527226.250000,528019.750000,528468.687500,528707.937500,100528736.000000,100516032.000000,528840.312500,528993.187500,529716.812500,10530209.000000,530290.812500,530656.875000,531783.187500,100532016.000000,534025.250000,530940.500000,534242.500000,
